TITLE,JRH_2056-11,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,20/12/10,,
TIME,11:09:34,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-1,,
XUNITS,NANOMETERS,,
YUNITS,CD [mdeg],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,450,,
LASTX,190,,
NPOINTS,261,,
FIRSTY,0.01223,,
MAXY,2.69559,,
MINY,-2.41174,,
XYDATA,,,
450,0.0122294,291.358,0.00295548
449,-0.0801636,295.673,0.00350592
448,0.0429835,297.454,0.00289673
447,-0.0204737,297.397,0.00313796
446,-0.0226405,296.965,0.00299595
445,-0.134336,296.502,0.00276346
444,-0.0640437,296.158,0.0028535
443,-0.00440113,295.774,0.00320256
442,-0.106314,295.34,0.00338868
441,-0.0554453,295.047,0.00351004
440,-0.1843,294.603,0.00340559
439,0.0399786,293.621,0.00318995
438,0.175894,293.157,0.00330487
437,0.0966212,293.693,0.00362589
436,0.064094,294.155,0.00373745
435,0.0970555,294.203,0.00362663
434,0.0103424,294.056,0.00359414
433,-0.0469889,293.85,0.00377164
432,0.0641678,293.614,0.00374045
431,0.0833155,293.358,0.00380246
430,0.151884,293.056,0.00377363
429,0.233598,292.738,0.00370369
428,0.0951304,292.431,0.00393881
427,-0.0733515,292.099,0.00409735
426,-0.12663,291.783,0.004109
425,-0.0929199,291.456,0.00416625
424,0.14267,291.084,0.00416692
423,0.168934,290.687,0.00427929
422,0.115634,290.084,0.00441116
421,-0.0518941,289.021,0.00455661
420,0.0581375,287.854,0.00491105
419,0.0771372,288.015,0.00524626
418,0.147271,289.008,0.00543475
417,0.164991,289.205,0.00516194
416,0.15921,288.952,0.00523224
415,0.0825297,288.596,0.00547796
414,0.116583,288.055,0.00562263
413,0.270989,287.428,0.00586385
412,0.216218,287.134,0.00627484
411,0.217275,287.11,0.00645529
410,0.0990789,287.032,0.00633836
409,-0.0125071,286.837,0.00646434
408,0.00357209,286.859,0.00657572
407,0.068485,286.97,0.00698509
406,-0.0299266,286.879,0.00736164
405,0.0621638,286.771,0.00777195
404,0.106014,286.707,0.0083563
403,0.00129702,286.525,0.00895962
402,-0.0597733,286.19,0.00912797
401,-0.0421316,285.624,0.00954126
400,0.126286,284.844,0.00991371
399,0.0987742,283.894,0.0107196
398,-8.15E-06,283.16,0.0111454
397,-0.0340561,282.986,0.0115806
396,0.106828,283.332,0.0120172
395,0.232006,284.022,0.0125271
394,0.154018,284.506,0.0128868
393,0.0622533,284.736,0.0133922
392,0.000312809,284.915,0.0139009
391,-0.0502309,285.022,0.0145558
390,0.0158533,285.176,0.0152653
389,0.0924739,285.385,0.0159122
388,0.238869,285.508,0.0161113
387,0.240732,285.509,0.0167561
386,0.0405655,285.358,0.0170683
385,0.0767243,285.18,0.0177321
384,0.0308828,284.962,0.0183762
383,0.0931168,284.718,0.0189211
382,0.0929977,284.47,0.0196366
381,0.048557,284.314,0.0202668
380,0.230119,284.243,0.0210846
379,0.0123484,284.215,0.021839
378,0.0910375,284.18,0.0227496
377,0.198481,284.185,0.0236334
376,0.238452,284.173,0.0245452
375,0.204811,284.114,0.0256149
374,0.139865,283.996,0.0264733
373,0.128783,283.84,0.0274314
372,0.225608,283.693,0.0285808
371,0.255697,283.601,0.0298799
370,0.342175,283.591,0.0314018
369,0.171754,283.625,0.0328275
368,0.0781566,283.711,0.0344226
367,0.200129,283.817,0.036279
366,0.351093,283.923,0.0383224
365,0.250134,284.098,0.0405684
364,0.193292,284.304,0.0432894
363,0.344533,284.513,0.0464771
362,0.35095,284.746,0.0499845
361,0.262629,285.05,0.054018
360,0.316914,285.373,0.0583486
359,0.273476,285.814,0.0635689
358,0.172327,286.327,0.0695214
357,0.172604,286.869,0.076272
356,0.306083,287.506,0.0839232
355,0.358662,288.301,0.0929277
354,0.305429,289.164,0.102063
353,0.359775,290.06,0.11187
352,0.386582,291.006,0.122274
351,0.358424,291.986,0.132859
350,0.235933,292.963,0.143493
349,0.333498,293.893,0.153947
348,0.351762,294.774,0.163834
347,0.116667,295.553,0.172445
346,0.0987706,296.228,0.180453
345,0.108766,296.757,0.187062
344,0.195345,297.122,0.192101
343,0.248844,297.38,0.19568
342,0.269547,297.533,0.198218
341,0.254298,297.58,0.20019
340,0.166522,297.533,0.200932
339,0.185111,297.417,0.20089
338,0.239977,297.245,0.200534
337,0.276563,297.064,0.199841
336,0.273697,296.885,0.198852
335,0.152589,296.743,0.197551
334,0.15227,296.6,0.196363
333,0.228305,296.479,0.195431
332,0.244467,296.323,0.194148
331,0.0837163,296.139,0.192481
330,0.0391831,295.969,0.190861
329,0.06129,295.75,0.188957
328,0.0511139,295.544,0.186928
327,0.139044,295.336,0.185145
326,0.249009,295.09,0.182891
325,0.103052,294.772,0.180318
324,0.142423,294.335,0.177999
323,0.183634,293.782,0.176051
322,0.124734,293.676,0.173809
321,0.0545314,293.789,0.172078
320,0.253972,293.682,0.171004
319,0.291829,293.653,0.170508
318,0.224492,293.719,0.17112
317,0.0396164,293.894,0.172423
316,-0.112517,294.155,0.174837
315,-0.0227463,294.448,0.178077
314,0.0113795,294.688,0.181833
313,0.00196582,294.883,0.186324
312,0.119642,295.311,0.190627
311,0.11141,295.947,0.19469
310,-0.0396658,296.47,0.198334
309,0.108119,296.827,0.201404
308,0.14547,297.15,0.204557
307,0.119235,297.525,0.208151
306,0.194763,297.942,0.211796
305,0.0697118,298.473,0.216739
304,0.141802,299.131,0.222971
303,0.292404,299.913,0.230327
302,0.47353,300.798,0.239024
301,0.456497,301.788,0.248486
300,0.360114,302.842,0.258706
299,0.363465,303.942,0.269044
298,0.28339,305.072,0.279729
297,0.381204,306.161,0.29003
296,0.465348,307.263,0.300124
295,0.622985,308.314,0.309833
294,0.771304,309.383,0.319352
293,0.765925,310.499,0.329357
292,0.658334,311.385,0.339315
291,0.630575,312.019,0.348597
290,0.691486,313.596,0.357571
289,0.790349,315.183,0.366102
288,0.781457,316.216,0.373463
287,0.849203,317.126,0.378934
286,0.663026,317.923,0.382242
285,0.466025,318.548,0.383135
284,0.525799,319.009,0.381403
283,0.654904,319.366,0.377799
282,0.490933,319.654,0.372646
281,0.388779,319.966,0.36654
280,0.429133,320.459,0.36086
279,0.585288,321.171,0.355485
278,0.656063,322.003,0.350037
