TITLE,JRH_2077-3_S-CPMA
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,21/08/05
TIME,16:10:49
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-1
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,  450.0000
LASTX,  190.0000
NPOINTS,     261
FIRSTY,    -0.12511
MAXY,    12.51110
MINY,    -5.12563
XYDATA
450.0000,-0.125112,286.586,0.0051085
449.0000,-0.125761,290.77,0.00661622
448.0000,-0.158158,292.648,0.00447328
447.0000,0.0218307,292.626,0.00373593
446.0000,0.00161794,292.237,0.00348323
445.0000,-0.0509181,291.812,0.00360068
444.0000,-0.0071757,291.496,0.00353568
443.0000,-0.0593831,291.145,0.00340339
442.0000,-0.0207509,290.758,0.00357774
441.0000,-0.260032,290.523,0.00381181
440.0000,-0.169464,290.192,0.00368096
439.0000,-0.178976,289.329,0.00368652
438.0000,-0.129289,288.84,0.00435913
437.0000,-0.115018,289.35,0.00484043
436.0000,-0.177633,289.865,0.00491475
435.0000,0.0740931,289.974,0.0046116
434.0000,0.0880768,289.879,0.00457717
433.0000,0.0424316,289.716,0.00459797
432.0000,0.0647207,289.522,0.00452965
431.0000,-0.13597,289.322,0.00460845
430.0000,-0.174343,289.089,0.00455646
429.0000,0.00231934,288.819,0.00454864
428.0000,-0.122325,288.562,0.00487309
427.0000,-0.261855,288.305,0.00512779
426.0000,-0.157464,288.02,0.00481491
425.0000,-0.089654,287.746,0.00493843
424.0000,-0.119692,287.435,0.00515746
423.0000,-0.168869,287.067,0.00506888
422.0000,0.0671794,286.568,0.00494407
421.0000,0.0264521,285.631,0.0044618
420.0000,-0.131912,284.501,0.00475806
419.0000,-0.221917,284.583,0.00589636
418.0000,-0.239687,285.581,0.0063165
417.0000,-0.0450038,285.86,0.00576981
416.0000,0.0541931,285.681,0.0058648
415.0000,-0.0722092,285.383,0.0060455
414.0000,-0.017689,284.938,0.00629412
413.0000,0.0341156,284.39,0.0065543
412.0000,-0.0196472,284.097,0.00682015
411.0000,-0.0650645,284.086,0.00706438
410.0000,-0.0420288,284.08,0.00725592
409.0000,-0.00619405,283.919,0.0073414
408.0000,-0.0315008,283.965,0.00775218
407.0000,-0.0445562,284.108,0.00830156
406.0000,0.0417786,284.054,0.00871051
405.0000,0.104116,283.979,0.00914834
404.0000,0.0397929,283.949,0.009481
403.0000,-0.0721766,283.796,0.00980184
402.0000,-0.0331792,283.524,0.010392
401.0000,0.0479055,283.051,0.0103747
400.0000,0.0589111,282.366,0.0104002
399.0000,-0.1107,281.513,0.0109218
398.0000,-0.0543401,280.866,0.0115703
397.0000,-0.00843099,280.679,0.0120758
396.0000,-0.0197891,280.956,0.0125753
395.0000,0.116241,281.606,0.0131945
394.0000,0.108136,282.081,0.0134727
393.0000,0.168714,282.329,0.0137655
392.0000,0.302694,282.526,0.0140397
391.0000,0.254997,282.621,0.0141392
390.0000,0.15415,282.782,0.0148269
389.0000,0.13388,283.023,0.0154906
388.0000,0.263297,283.204,0.0161583
387.0000,0.327711,283.21,0.0163922
386.0000,0.279353,283.113,0.0166406
385.0000,0.238409,282.976,0.0170689
384.0000,0.174164,282.788,0.0174132
383.0000,0.190417,282.591,0.0177772
382.0000,0.311308,282.376,0.018206
381.0000,0.367919,282.262,0.0192314
380.0000,0.268006,282.216,0.0198602
379.0000,0.424302,282.195,0.0201865
378.0000,0.49391,282.155,0.0206774
377.0000,0.379197,282.194,0.0218034
376.0000,0.551778,282.191,0.0223237
375.0000,0.71029,282.142,0.0227438
374.0000,0.642012,282.053,0.0234293
373.0000,0.722889,281.93,0.024441
372.0000,0.783691,281.824,0.0256517
371.0000,0.734886,281.733,0.0264846
370.0000,0.710086,281.699,0.0275021
369.0000,0.762383,281.721,0.0287914
368.0000,0.861659,281.802,0.0303832
367.0000,0.817641,281.913,0.0318113
366.0000,0.834444,282.004,0.0333525
365.0000,1.01365,282.189,0.0354072
364.0000,1.04446,282.383,0.0378199
363.0000,1.09664,282.579,0.0402479
